"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD","478.995340162869","563.586759838827","633.640315173776","717.866915230894","835.657252484116","919.776688184802","1058.50356090902","1228.9092104006","1450.61965234374","1669.09819990781","2037.55990147534","2272.07780221047","2967.0419962342","3997.84112039081","4353.82435516245","4659.12011500135","5197.80669675423","6335.78762668131","8821.84349178264","9105.13609671468","9465.3797140302","10361.3230580189","9578.11380327871","10425.4068209429","10984.8658284904","11584.6493269017","17111.8537325384","20745.2520919399","25051.8543154389","24813.2993783357","25359.34702031","28925.0415756881","31464.549046228","35765.9140886748","39268.5668686204","43440.3678678967","38436.9263119118","35021.7190917159","31902.7670955137","36026.5560750168","38532.0408752935","33846.4656414342","32289.3505360726","34808.3909176613","37688.7223359406","37217.648727917","35433.988963743","35275.2284312667","39339.2975731826","40855.1756354596","44507.6763859172","48167.9972684965","48603.4766497749","40454.4474578903","38109.4121125573","34524.4698609337","38761.8181501925","38386.5111457057","39159.4235633952","40246.8801284164","",
"Kazakhstan","KAZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1647.46323090376","1512.4850664964","1515.10405895883","1433.46153431139","1320.32162249687","1288.23905213205","1350.3338662339","1445.56941418299","1468.701798334","1130.11359233563","1229.00095844501","1490.92708987166","1658.03078544636","2068.12411808473","2874.28829127649","3771.27895733845","5291.57565018652","6771.41479681885","8513.56464506814","7165.22317483703","9070.48825285747","11634.0019047654","12386.7000029472","13890.6317716835","12807.2606866152","10510.7718884149","7714.84184376024","9247.58133129626","9812.60140498928","9812.39037613835","",
"Kenya","KEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","97.445525021684","94.6512587875024","100.394390618223","103.778709414476","108.293688398499","104.711563995748","118.208018357271","120.987697438325","128.397444749075","133.665370419592","141.88049343751","151.82993266921","173.494760393516","198.570173311677","227.363442770581","240.083033551155","246.486773979183","307.016369091583","348.806604989424","394.637256235999","442.542982923499","401.696042206476","362.621850619602","324.396484081486","323.373431582012","308.648625067587","351.029489885455","372.779851249062","377.155505891192","361.15462926278","361.328188915652","332.418959817486","324.137403815012","220.069726813309","265.232256461517","325.778940846373","421.339270776481","445.877270251411","465.909800983488","414.679389813954","397.482658777519","395.329531783431","389.542710991101","429.787843737162","451.668715914539","511.61642223943","685.954532240082","825.666597622313","902.070025813736","905.131786128486","951.687961116879","971.63332904823","1136.87140571776","1210.38801408195","1315.80453537238","1336.88334885603","1410.52756809011","1572.33549593781","1707.98680529003","1816.5469164389","",
"Kyrgyz Republic","KGZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","609.172891237019","575.643974470034","513.035943659476","449.065790188734","372.307810016831","364.226497350785","394.860121460514","376.4296132611","345.138131648451","258.049228785755","279.619569260939","308.409611591149","321.727033227846","380.506432394744","433.234976590867","476.552129968975","543.110702403072","721.768690838857","966.393627185372","871.224389337854","880.037775119109","1123.8831680627","1177.97473487848","1282.43716202467","1279.76978265986","1121.08283510739","1120.66651300848","1242.76964282023","1308.14016549619","1309.39299165512","",
"Cambodia","KHM","GDP per capita (current US$)","NY.GDP.PCAP.CD","111.342479726807","109.460387525777","109.481224645588","117.823488310801","123.645808182523","134.304155041423","138.842954408855","144.011799993675","157.189930682399","142.265203658792","102.678961498333","135.84865209641","69.2333273727387","94.358531165474","78.1119936359898","","","","","","","","","","","","","","","","","","","254.116481911776","270.542992547856","322.931787568498","319.286371696389","304.764607003602","268.990418573267","295.903327738886","302.577163565133","321.150301305966","338.987262704572","362.335707650169","408.513826347366","474.111227790099","539.750168717216","631.524842114382","745.609180660928","738.054783617506","785.502282874113","882.275492640073","950.880345993697","1013.4204006154","1093.49619050796","1162.90491997151","1269.59125737542","1385.2599796333","1512.12670972847","1643.12138876539","",
"Kiribati","KIR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","279.47214218087","293.932906476192","358.782246042209","592.135972322394","1576.15398325535","999.416064734057","735.097945420472","682.616789456032","784.651086896898","729.035860438016","652.865121049969","688.303607845841","666.350224719033","612.927248600227","657.37218852405","502.065270593851","489.818509996583","499.773053056607","621.981895755832","580.352584239411","549.855506598051","644.780834850725","638.498185627839","619.679125191543","715.17644270589","724.85658259478","843.001873059911","842.249736120844","801.104039683588","831.994625470232","796.888174759841","735.026294655946","826.945280073816","1015.72417177973","1131.14000453575","1214.55666670492","1168.44853098837","1374.45215276949","1428.12051619855","1311.99900201253","1516.81186907787","1735.01835782836","1788.50542068887","1715.76533141614","1642.76259749601","1542.5752495838","1584.80744578963","1640.50010436018","1698.25628626739","1655.07883905984","",
"St. Kitts and Nevis","KNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","241.539163108067","243.832121775577","246.101178423671","253.977446412557","268.718051234634","276.248904103999","299.250856852942","353.303331053988","314.661953921421","348.129763447473","363.206916529257","441.114577767634","517.73205278904","546.136203880526","711.043190917427","753.632294268012","681.821529099571","1012.56818442327","1131.11990786292","1354.1549466248","1584.66839330708","1882.75699762328","2013.01622217542","2045.20267613236","2336.69140015412","2650.9864691075","3150.6349040523","3600.01335611092","4250.05765246456","4770.74189717298","5396.40484995676","5461.49775242665","5950.62881317827","6411.01469472195","7092.10580179872","7450.27414466776","7862.69646930788","8741.65965827383","8866.56637143967","9320.88130698414","9560.90386718302","10283.032801538","10650.8451485558","10270.6041633668","10942.7282343544","11679.4097093764","13614.4151249891","14429.5502351983","15592.8708815919","15388.4434445763","15510.1991465257","16539.7690073067","16046.4869352021","16686.0211825241","18051.1790347146","18028.9734308952","18810.4876458321","19158.7448006081","19276.5212674439","19934.9745323929","",
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD","158.249303269821","93.8286490466039","106.148505720006","146.314341932979","123.603494825331","108.722131222718","133.474848530354","161.159931018546","198.431298008386","243.422412925948","279.304968942819","301.176567717333","324.196276804765","406.898830134849","563.355957816833","617.456061933567","834.134207951691","1055.8800411599","1405.82237444554","1783.62231287847","1715.42945990136","1883.4512785111","1992.52822470637","2198.93447182242","2413.26392539765","2482.39995573606","2834.90384756925","3554.59520559057","4748.62960780671","5817.02918132136","6610.0365083067","7636.98242937015","8126.67038993422","8884.92831945455","10385.3361681219","12564.7781344586","13403.049586225","12398.4800276705","8281.69998157684","10672.4179334373","12256.9935679503","11561.2483689073","13165.0657360554","14672.8574703505","16496.1200942502","19402.5026259549","21743.4774514254","24086.4104391677","21350.427979823","19143.8516053025","23087.2256438476","25096.2638838239","25466.7605170594","27182.7343101936","29249.5752209742","28732.2310762599","29288.8704389833","31616.8434004683","33422.9442100836","31846.2182324258","",
"Kuwait","KWT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","4443.40527162766","4571.18195455632","4230.84777838406","4207.81131641687","4019.76307533505","3860.54789198117","4858.71066331672","5224.929421375","5971.82529236545","13521.709511231","11768.5258934562","12093.3240503604","12253.7603174426","12663.4479652264","19092.957567392","20924.2578778229","17408.5545065225","14312.3731183794","13233.8984084124","13132.7651074905","12356.9071402275","9771.09860943228","11535.2161867944","10169.0058612751","11617.1564228719","8794.63122894273","5419.59083079093","","","","16932.1483001751","19358.3824351371","17748.8598001527","14166.1796037949","15435.178587149","18440.3785212446","16587.1776713403","17846.3260571477","22148.378150112","27011.7276502758","35591.0057787851","42781.3664951149","45782.2765557698","55494.9509906458","37561.67266643","38577.4982788212","48631.691300679","51979.1051680637","49388.1374119381","44062.3170375209","29869.5293908248","27653.0667677649","29759.4364865575","33994.3819171507","32000.4484691578","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","358.364333562562","364.572931563786","405.835200909312","396.523544892384","430.642485586956","448.561048444017","478.363697904572","478.451905432321","503.723760363069","547.548025317924","580.785152292902","628.93165634569","694.191590365252","885.243045001276","1151.54961750542","1209.02457813455","1308.4234621423","1395.39706194528","1546.83092381373","1790.83029834285","2095.94973157445","2365.38902502675","2166.94826141028","1869.65986833806","1844.72519119325","1866.70619705182","1837.64633433264","1891.19257460122","2097.75019355465","2248.06472451961","2596.73155261803","3163.1231653821","2892.95984879334","3289.28829151494","3701.81866655289","3852.50217144654","4107.51679581708","4428.77228415074","4389.55375531976","3865.08148122705","4230.53397865885","4071.97125473042","3572.82975785163","3587.25328619824","4073.76294356948","4888.87606770478","5669.01670715638","6644.07030972606","7686.8471001917","7120.64652223987","8778.13796217749","9882.3879593033","9837.43077906739","9948.78120871472","10075.7255246621","8475.77630051483","8155.11061751262","9005.79932397041","8593.74144050655","8390.06292074218","",
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","489.957607113898","641.738631479383","468.305038654449","278.393227986057","148.965288171436","172.523209033872","203.255969785383","234.764231092101","250.604218340998","287.394967267934","325.941061229165","363.879601876172","378.428147214229","345.921364772508","248.839043082255","277.809841506528","325.186998225846","326.94190759036","320.061517921728","362.821413486106","417.928504195201","475.610713513113","590.63270735226","710.344815049449","900.323671821273","948.653932285177","1140.59920478703","1378.36136494331","1581.39540349425","1825.66511330676","1998.33521471699","2134.71179567796","2308.80048220079","2423.8462031921","2542.4865281792","2534.89827991125","",
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1234.24253137995","996.903906819888","1012.64388071035","1605.36860742889","1899.65162772638","2446.52995358809","2820.48784477723","3321.29632536572","3791.60551678699","4305.64294610046","4669.577802617","4640.37946051769","4491.63725889302","4422.38707627011","4579.45959271967","4576.39074592193","4630.78957180601","4575.10551159354","4626.85980796531","5207.79600017537","6111.33241147951","7354.95360478492","7761.6461905722","7674.83535037848","7950.69537825963","7931.08047584526","7686.25602996455","7644.54865718212","7629.89111711952","7801.17865807555","8024.80327081387","7583.69472170648","",
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","306.832894733147","306.710355401471","306.473736986024","243.089340532418","286.064998942803","294.893036795442","336.11567425435","396.601761281558","478.399937913334","470.947619596855","513.445698620224","596.897081053795","657.936256349955","721.930055405248","721.182794835652","710.383857717515","714.623392230031","698.70176435511","677.322178545363","621.892953622715","",
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6514.32150398511","7040.7809418662","7284.93438247872","6447.14463788716","5892.61761195035","5161.68334189342","5536.86826452386","5998.16161039528","5243.59048141382","6819.03311397953","7142.77445181509","6266.49097233061","3703.04830816852","4673.14391286115","5800.59796851498","8163.01077781973","9336.35666999496","11300.1913436773","14382.5762948433","10275.266564444","12064.7806924218","5554.1791642315","13025.2813934413","10363.7894894551","6466.91027014384","4337.91913919348","4035.1943155047","5756.69844996569","7877.12225061884","7685.94926653003","",
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","1445.99794919769","1628.10386372305","1515.30179301529","1607.62570605591","2023.31189039907","2253.13238208901","2646.96494328488","2869.99110132937","3221.40881649606","3584.01822448719","4199.60606890037","4383.75444625668","4755.03720424714","4775.25688635173","4919.27864535269","5194.81829483872","5300.4615134236","5340.33466915326","5733.9019311559","5947.62316108166","5950.35119596624","5642.92726969188","5646.45653483236","6150.92136926062","6591.8491784908","6948.82145404429","7669.07435065204","7970.03570061152","8456.69463217739","8137.84549438738","8540.41437824647","8983.4366734688","9086.79946207544","9378.56236298604","9843.91581872176","10093.8997626748","10361.8141037985","11047.4449858109","11357.8890096382","11611.4154473966","",
"Latin America & Caribbean","LCN","GDP per capita (current US$)","NY.GDP.PCAP.CD","371.43698355226","382.676518180564","425.908380019312","418.255173895935","453.672270147146","470.945026063815","503.18200689668","503.299911990415","528.492360720079","577.211003633027","613.077623784213","668.542254128112","733.184268153173","937.787767005805","1190.54613298374","1218.12344317277","1322.59746224993","1421.06767073532","1577.51025986214","1839.24163978116","2167.01353909025","2444.52131704962","2231.3217106395","1924.97827129384","1903.09900959768","1920.11676574262","1895.3886267354","1961.63835799578","2169.30188642702","2323.55409615979","2669.42455597315","3224.25287035026","2993.8892000002","3383.44702719767","3801.48137077308","3986.56227843522","4243.92540230646","4578.88128638603","4548.86873949709","4042.80288003748","4400.4708921757","4245.26252248204","3757.74322690153","3787.76332467284","4309.79394915303","5146.41614950521","5958.64571502049","6936.56947238562","7967.26447348308","7403.24526788992","9076.32732211229","10204.6339173199","10198.3993719435","10337.7751615641","10430.5831580854","8884.94545760073","8589.62836986689","9448.25547897868","9092.67237798763","8869.89481433387","",
"Least developed countries: UN classification","LDC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","297.29521998083","293.683169199101","285.240234264706","261.827057176217","252.998899796983","273.165063334595","288.601022539161","315.013476393828","318.024226675307","316.479277420251","323.965676218735","316.684461819009","280.199445174557","270.685852587697","244.635760898167","271.899754942799","291.604936606818","299.916203199693","299.520726782602","298.476789391549","333.426006167689","310.683079146597","328.445617458601","362.406734391445","404.755310097519","463.288590980488","527.13139265459","616.999948399326","747.192278501563","735.693935842495","815.405772773716","909.27300658047","942.424283392007","1004.25339046275","1059.6467081821","1026.91161565556","986.659726322111","1047.70805894462","1063.16791088601","1079.20461356443","",
"Low income","LIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","123.079145158734","125.879865978022","140.763189544572","142.201876343183","154.445904177926","164.391998370553","191.396444063942","232.386641610393","267.435841424471","276.938595470319","313.573738593271","343.451572075274","363.116057644596","376.393954682544","378.96789259149","381.589166514544","361.116338938311","342.38599078652","349.671075222987","364.651146703895","381.604577759332","366.308452667751","351.381031891098","359.855140649241","351.998755192882","299.596825411269","291.784483326348","244.328947989464","267.536710124864","274.155744212268","284.92341785415","280.518362293831","275.135874223804","333.726703204851","303.880793047842","317.064561253342","336.798106105139","380.122713000219","432.31543162893","491.12572910561","584.297139010934","689.481340366399","691.495592211874","738.046870165594","784.355667027664","803.903671046569","859.271039242635","896.713923788469","884.788310098557","790.161708482454","792.826294086648","795.957116426116","810.094853446519","",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4236.73143352991","4827.34849834058","5640.46431359638","7354.1023679927","8440.31329512548","10512.3081823176","11386.6482395488","12413.9510906324","17494.2212906419","19764.3532736787","20661.6142670642","19500.6742343564","19674.7939206401","19561.5405523388","18590.6700476059","19388.7054955979","28279.8783556161","37821.7245981781","41301.0654846444","39368.7270879983","49375.3252826544","50898.591251936","55195.679262985","55816.6636788553","64028.0755827749","78641.8845644053","79878.5648981493","72208.9346743391","76745.4223290707","81297.143491122","74853.938729354","74267.4864926848","79359.8046734863","89851.9771623056","100265.955125015","105414.442020548","114390.59973152","130655.636959737","143255.981619193","126082.492630969","141200.380010278","158156.599825792","149010.224898665","173058.317372602","178845.631017897","167290.939983907","165629.190482925","173356.051288416","181402.83002981","","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","142.779621883716","142.83817062385","138.536667362574","117.072043511685","120.714370232159","152.852744237697","153.898723733778","159.50599139416","150.896707697957","160.913082166436","183.927471518332","185.859889336167","196.422932988093","216.994958359606","264.746235718467","275.627619329262","256.286715355097","287.561636646356","188.058494195366","227.509826803542","267.668683996945","289.130689381959","307.638303057229","328.650429327013","378.937189638572","369.581941708333","390.350758933509","401.477192409905","413.454996935024","408.450842995894","463.618631805931","513.258535278508","547.05471943737","576.78001259826","647.579049055816","714.233427260714","756.65707290313","817.064348987277","850.811420552006","838.883867360624","869.696516609157","832.803440237058","867.491213740342","982.195645858104","1065.78443680197","1248.69818517034","1435.8171774712","1630.38890604323","2037.32210302668","2090.4018261396","2799.64887619972","3200.83382914016","3350.52187589289","3610.28936304898","3819.25352972265","3843.78067184442","3886.29150165239","4077.04372120747","4080.56712469552","3853.08369288942","",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","101.104679685967","105.295341100951","105.480466153281","115.166176479462","127.040649151163","133.727742948262","118.776399296188","123.713109425894","128.545204171362","139.114515756351","150.726186964569","153.197084096194","159.824335707289","183.36899607686","225.263253909259","241.974673095835","250.221507343171","276.263235223273","306.38990102433","350.272709910707","419.791750114331","506.02730095175","488.365773545197","452.317379519448","426.147482833688","440.902530358222","452.339923374711","483.483966262727","485.775349507671","469.722554870141","493.639718841264","446.628023612207","454.547034655265","431.431033967482","450.74774571854","490.792179259353","527.918319679974","542.522174232671","533.739016073202","551.14297842563","565.861089311333","564.642148830001","586.024135275348","656.863751940065","749.805234770072","860.301152533343","994.954899526418","1199.32206265449","1321.73466803888","1312.44889147148","1542.73157121261","1708.69758880976","1775.96686923642","1842.80944785278","1929.08191930939","1884.58175710996","1921.07416148877","2037.37364885081","2091.39057844093","2174.43979701111","",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","144.349432598317","137.327824574424","141.02176962585","148.42362326642","161.376983924286","173.710389372878","175.52413650636","176.123955925291","181.814515770977","198.360776132244","212.423324339498","223.688918169683","244.37255714646","302.04616873561","377.588152920098","408.675471605116","433.097876583746","477.44130328364","508.004283222505","592.269904144837","681.922675980586","753.752359034618","730.3013902471","692.408237952778","685.718669487035","708.002411310331","717.737075360452","720.294821104566","759.087741181818","767.876031509999","859.194148498457","901.203433425852","875.901349810267","914.874566344223","973.461483312761","1071.13065075576","1151.36310315264","1200.13674224259","1146.26042838894","1103.25522456005","1189.52266625958","1185.50887348555","1191.98239763123","1323.33891350438","1549.2266455261","1821.38156902224","2135.93756202407","2607.18563192109","3088.4471898779","2982.42735132938","3577.51260801217","4169.28787982058","4396.13260258025","4596.18627524268","4708.90509098014","4417.78921029825","4383.45774355264","4753.28273311431","5001.69977944769","5080.87769439704","",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","41.3000685726608","41.8568467378908","48.1618099086261","53.0880735876085","57.4696698368661","59.5018382423529","60.2030444265726","61.5842019714824","62.4638691294245","65.5791733311728","66.8061893931103","72.6592111716901","75.1241366119308","109.877571404965","133.417248226757","128.843508450021","123.713025440061","157.347662347128","210.685200961186","222.729613795948","321.999452698651","315.131622383261","246.400278245336","266.188377218012","223.642672367706","176.018253052927","204.177833018691","252.30291059241","288.406090314697","297.261422515935","350.06083916752","404.197089862276","466.274440448059","458.553558527452","471.841791435925","527.699837938563","489.131819298193","507.100465561661","464.806392518724","451.927157929932","436.488351988266","405.605313664166","382.190173495711","573.653767611567","753.380786823367","842.813053188004","904.603402216593","863.779631511433","884.962674751359","890.99638326859","1137.27570035638","1308.6900692942","1253.69620403793","1193.71325496081","1223.33303363988","1152.13982883937","1043.56979064916","1150.07917350089","1221.88376322756","1118.13128380194","",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","166.970633012435","153.849168248202","159.286977800731","168.706749961687","182.030080359135","198.557848247948","215.228206362488","212.517975105331","212.025435942396","231.431120973629","256.810820030312","279.344884749034","313.706247655179","390.486564831444","451.17272049171","487.327296815238","523.311570540455","598.621458248889","614.764022116611","724.095448004034","809.476028233778","846.093659171903","852.636936388146","776.181764642759","805.738905295313","849.025918401387","889.520653647993","923.086345222443","1001.33375680937","1045.56448432203","1100.58622794337","1196.25743111366","1104.60780586876","1133.29366321598","1276.99548304511","1542.97440043352","1684.82196191055","1747.20036826528","1666.58617503777","1526.82625379186","1663.98295941553","1707.6039737437","1796.92469475558","2034.65078397459","2430.66148882004","2915.2367242958","3496.40621420241","4378.05816993273","5409.14082527222","5194.68034419546","6193.22803291952","7502.29883836483","7978.1217310615","8547.20714121708","8818.09799372955","8218.98991105308","8188.04785801433","9029.71173792667","9838.44325165659","9999.48841965925","",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11990.6630177633","14392.5342563325","14373.060522928","15726.626829911","16564.9565494076","14258.2293345128","14998.1250595137","16885.4073948373","19176.1765182085","19601.8908343885","",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4449.54110038385","4591.74870840879","5680.13095304013","7709.72850088742","9282.80694213576","9008.02911273562","9825.23971475812","10855.9818571963","13493.8515210207","15740.2893930132","17113.8426305166","14324.8928635462","13034.8121431776","12810.2188335898","12554.4177563888","12921.9584210817","18789.6573210711","23234.5651218036","26108.3445511515","27556.3641315431","34645.1432443401","37007.4375258512","40965.7430382741","41479.0883778479","45481.8910050375","52831.2523660674","52571.9349918208","47042.3471077882","47584.4643916109","51654.4027951819","48735.995492187","48179.4208526047","52930.6411522641","65445.8850307407","75716.3510789884","80289.696409954","89739.7116961301","106018.492790674","114293.84332087","103198.669312625","104965.306078267","115761.507705096","106749.013622989","113625.13289956","118823.648368575","101376.496574339","104278.390971905","107627.151006695","116654.26106674","114704.594170863","",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328.22753808855","2429.21247817783","2680.64464314743","2970.5863505849","3148.07154346121","3357.58643573855","3573.30272898806","4131.80000191364","5135.3529249599","6363.7233869209","7575.18339323919","9699.72166234066","14091.0476501135","16422.1119788425","12288.2138312435","11383.5224134721","13895.1625650739","13926.3473076523","15120.7818885797","15713.536972819","13774.6052739114","14315.7928949778","15682.2214493267","17858.2799784486","17828.8946571856","",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4500.97998075868","4298.01963938788","4752.46822086973","4757.71799275004","5133.76974056456","6299.06863670173","7074.26634810489","8063.07626343327","9368.36863824419","10562.3381041305","13466.3827537919","15195.971383801","16585.1705199632","18147.3362428736","18106.3257178294","17967.4320297601","16460.2146236333","15513.4690077038","15710.0869270706","15552.9503784141","16315.3636307149","17808.9015073297","22446.33636543","25043.0189453563","29950.7731064328","36352.9184556869","40597.5574823323","40796.9618339517","52253.1553117325","66644.3853449773","76291.8474900231","89287.4540184115","93777.1067959425","75340.9869811152","74061.0860345658","81516.6749248075","87208.535912643","84096.3963112065","",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","164.800779039246","158.923667416326","181.182737425783","196.531336015723","201.262026430705","206.448974622808","196.314518470526","202.857271678879","212.750814102333","232.125972305859","246.015769324322","265.20768039345","302.564328001639","364.636149305393","439.012308936237","502.756692815935","524.178550341969","590.231935670041","690.170764278157","809.627771733757","1078.83867764614","861.797582641613","836.435576633111","750.021676646923","668.385242237184","660.946706628437","840.011360113511","920.591567276249","1066.33025348391","1071.17734317374","1206.01183797183","1266.84944101357","1299.4216785914","1199.31937659796","1326.94130374274","1432.31015105914","1561.12944124979","1396.76991663924","1472.3856198282","1447.96873930543","1334.94305104384","1339.29357716301","1416.48815826199","1725.45803790064","1952.90183022604","2018.02574307829","2196.01218967016","2499.25993757187","2890.36008322739","2866.92419864666","2839.92516805933","3046.94913644957","2912.65827494029","3121.68117550498","3171.69919227376","2875.25798516781","2896.72000268117","3036.32525487301","3222.20063433213","3204.09500313298","",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12479.7252607401","13812.7181806314","16733.6216056562","21422.8411604046","22706.5417420043","28253.1547831393","28809.7442381706","31432.8694404664","38353.8059335114","45839.8989718769","51528.5472297299","44369.5613546837","41380.8619024661","38884.9977227058","36384.2496054309","37557.2654176462","52174.8420590819","63051.8237539959","68448.2762695477","68592.9654053179","84289.5595438943","83738.3545522903","91647.9826472252","85399.05868041","89380.5747753119","101910.108579759","101237.257655624","90798.6643539378","92995.906360419","91257.6720156104","82367.9912769359","83734.779981858","90501.3418042666","108627.305660202","123519.805970149","124193.605575991","134044.701161335","169961.383945783","185721.794154104","154762.199426852","150725.194124207","169020.88783177","157515.899069445","177664.115616089","189422.21876884","166011.50913116","170028.655717864","167517.059727856","185829.017960407","","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.766138282668","575.319575954883","657.491190271709","578.909766272913","399.620770265718","440.672030653269","507.557658390849","570.972645432751","682.525508823377","897.449958810326","1034.70705816743","1183.37921117185","1531.68547618214","2111.20149504197","1899.01011658378","2437.52997842423","2942.25594861529","3045.73987422417","3322.0384362615","3328.80144892125","2732.45711293733","2880.43928129296","3509.69345025814","4233.74343674119","4503.51698538847","",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.99303602155","133.847581549068","138.119849134424","138.407165710075","142.659339874214","144.484654967511","152.107820130995","157.476387051335","165.478455065697","165.011573016693","169.070560105029","177.498409996047","193.128554834597","231.436185504653","261.03534138606","302.149467628563","280.679038857192","294.933988153902","324.384495709068","408.937427733313","596.774705437208","530.503951174702","518.18394013885","493.089063029355","399.34460657736","377.856589078261","420.00960178537","301.744439325882","291.210914259367","281.811581515776","338.948121795874","272.524690864168","301.997035702953","320.564217731491","269.560732533358","284.822792066456","354.741560702408","297.115184025681","297.253671772121","279.921341530714","293.607157402594","334.441638283939","319.216473953508","368.797194249768","284.48764641853","319.537440228976","338.751126492786","438.655290070344","536.351459479855","467.539754891148","471.959197029823","531.265571840383","518.15295430212","541.066199955123","530.861345678745","467.235399432808","475.955417183065","515.29272487784","527.501326141803","523.359064460847","",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","268.294936305477","273.351016662042","282.222911808493","328.123438154164","598.870911125462","670.87127883983","723.016436545153","695.810333930411","803.729906141568","875.411751097356","963.841785800205","1064.05757834755","1205.65195251928","1328.60675722168","1431.62334098536","1569.96350410706","1737.70011132066","1926.2422297395","2011.86939196912","2154.22884618657","2234.57986558466","3039.33462296316","3049.19761647393","3475.98330493454","3941.43113584887","3639.9665762434","4809.96311494807","5574.45187632955","6614.15914742089","6636.41241602952","7076.66242320238","7291.42764039704","7265.61365556669","7928.45736514824","8499.36575571782","9033.43986680388","9209.24472691509","9577.62519371477","10276.9328152389","10626.513402239","",
