,name,marketshare,jurisdiction_alpha2,measurement_scope,market,date
76,ServerStack,0.002,,top_1k,web_hosting,2021-01-01 00:06:00
77,Cisco,0.002,,top_1k,web_hosting,2021-01-01 00:06:00
78,Liquid Web,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
79,REG.RU,0.001,RU,top_1k,web_hosting,2021-01-01 00:06:00
80,RBC Group,0.001,RU,top_1k,web_hosting,2021-01-01 00:06:00
82,Choopa,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
83,GMO Internet Group,0.001,JP,top_1k,web_hosting,2021-01-01 00:06:00
85,Internap Group,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
87,Weebly,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
88,Selectel,0.001,RU,top_1k,web_hosting,2021-01-01 00:06:00
89,Scaleway,0.001,FR,top_1k,web_hosting,2021-01-01 00:06:00
90,Hivelocity,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
91,Aruba Group,0.001,IT,top_1k,web_hosting,2021-01-01 00:06:00
93,Tilda,0.001,GB,top_1k,web_hosting,2021-01-01 00:06:00
94,Radore,0.001,TR,top_1k,web_hosting,2021-01-01 00:06:00
95,Viettel,0.001,VN,top_1k,web_hosting,2021-01-01 00:06:00
96,Masterhost,0.001,RU,top_1k,web_hosting,2021-01-01 00:06:00
97,Vercel,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
98,Rostelecom Group,0.001,RU,top_1k,web_hosting,2021-01-01 00:06:00
100,Heroku,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
101,Cogeco Group,0.001,CA,top_1k,web_hosting,2021-01-01 00:06:00
103,Exabytes Group,0.001,MY,top_1k,web_hosting,2021-01-01 00:06:00
105,TierPoint,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
106,QuadraNet,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
107,LG Group,0.001,KR,top_1k,web_hosting,2021-01-01 00:06:00
109,Pair Networks,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
110,PS Internet Company,0.001,KZ,top_1k,web_hosting,2021-01-01 00:06:00
111,KDDI Group,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
113,Advanced Hosting,0.001,NL,top_1k,web_hosting,2021-01-01 00:06:00
114,Hostiserver,0.001,CY,top_1k,web_hosting,2021-01-01 00:06:00
115,Hostiran,0.001,IR,top_1k,web_hosting,2021-01-01 00:06:00
116,Psychz,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
117,UCloud,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
118,Internet Initiative Japan,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
119,Platform.sh,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
120,HKBN,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
121,NFOrce Entertainment,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
122,Zoho,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
123,Webglobe-Yegon,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
124,Universo Online,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
125,Advania,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
126,RackSRV,0.001,,top_1k,web_hosting,2021-01-01 00:06:00
127,Hewlett-Packard,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
128,Apple,0.001,US,top_1k,web_hosting,2021-01-01 00:06:00
0,DigiCert Group,0.524,US,top_1k,ssl_certificate,2021-01-01 00:06:00
3,IdenTrust,0.17300000000000001,US,top_1k,ssl_certificate,2021-01-01 00:06:00
4,GlobalSign,0.163,JP,top_1k,ssl_certificate,2021-01-01 00:06:00
5,GoDaddy Group,0.12,US,top_1k,ssl_certificate,2021-01-01 00:06:00
8,Sectigo,0.114,US,top_1k,ssl_certificate,2021-01-01 00:06:00
9,Entrust,0.025,US,top_1k,ssl_certificate,2021-01-01 00:06:00
10,Certum,0.013000000000000001,GB,top_1k,ssl_certificate,2021-01-01 00:06:00
11,Secom Trust,0.011000000000000001,RO,top_1k,ssl_certificate,2021-01-01 00:06:00
12,Let’s Encrypt,0.004,US,top_1k,ssl_certificate,2021-01-01 00:06:00
13,WISeKey Group,0.002,CH,top_1k,ssl_certificate,2021-01-01 00:06:00
15,Deutsche Telekom,0.002,DE,top_1k,ssl_certificate,2021-01-01 00:06:00
16,TWCA,0.002,,top_1k,ssl_certificate,2021-01-01 00:06:00
17,Actalis,0.001,IT,top_1k,ssl_certificate,2021-01-01 00:06:00
18,Trustwave,0.001,US,top_1k,ssl_certificate,2021-01-01 00:06:00
0,Amazon,0.24539999999999998,US,top_10k,data_center,2021-01-01 00:06:00
1,Google,0.0542,US,top_10k,data_center,2021-01-01 00:06:00
2,Alibaba,0.0333,CN,top_10k,data_center,2021-01-01 00:06:00
3,China Telecom,0.0231,CN,top_10k,data_center,2021-01-01 00:06:00
4,Microsoft,0.019299999999999998,US,top_10k,data_center,2021-01-01 00:06:00
5,OVH,0.019,FR,top_10k,data_center,2021-01-01 00:06:00
6,Hetzner,0.0172,DE,top_10k,data_center,2021-01-01 00:06:00
7,China Unicom,0.0127,CN,top_10k,data_center,2021-01-01 00:06:00
8,Automattic,0.0115,US,top_10k,data_center,2021-01-01 00:06:00
9,DigitalOcean,0.0113,US,top_10k,data_center,2021-01-01 00:06:00
10,Tencent,0.0105,CN,top_10k,data_center,2021-01-01 00:06:00
11,Salesforce,0.009300000000000001,,top_10k,data_center,2021-01-01 00:06:00
12,Verizon Group,0.0083,US,top_10k,data_center,2021-01-01 00:06:00
16,LeaseWeb Group,0.006,NL,top_10k,data_center,2021-01-01 00:06:00
18,Asiatech,0.0054,IN,top_10k,data_center,2021-01-01 00:06:00
19,Linode,0.0052,US,top_10k,data_center,2021-01-01 00:06:00
20,Rackspace,0.0049,US,top_10k,data_center,2021-01-01 00:06:00
21,Hurricane Electric,0.0046,US,top_10k,data_center,2021-01-01 00:06:00
22,GoDaddy Group,0.0040999999999999995,US,top_10k,data_center,2021-01-01 00:06:00
27,NTT Group,0.0040999999999999995,JP,top_10k,data_center,2021-01-01 00:06:00
33,XBT Holding,0.004,US,top_10k,data_center,2021-01-01 00:06:00
37,Selectel,0.0034000000000000002,RU,top_10k,data_center,2021-01-01 00:06:00
38,Advanced Hosting,0.0033,NL,top_10k,data_center,2021-01-01 00:06:00
39,United Internet,0.0032,DE,top_10k,data_center,2021-01-01 00:06:00
43,Internap Group,0.0032,US,top_10k,data_center,2021-01-01 00:06:00
46,KT Group,0.0032,HK,top_10k,data_center,2021-01-01 00:06:00
49,Sakura,0.0029,JP,top_10k,data_center,2021-01-01 00:06:00
50,Yandex,0.0029,RU,top_10k,data_center,2021-01-01 00:06:00
51,Neustar,0.0028000000000000004,,top_10k,data_center,2021-01-01 00:06:00
52,IBM,0.0027,US,top_10k,data_center,2021-01-01 00:06:00
53,Internet Initiative Japan,0.0027,,top_10k,data_center,2021-01-01 00:06:00
54,Squarespace,0.0024,US,top_10k,data_center,2021-01-01 00:06:00
55,Liquid Web,0.0024,US,top_10k,data_center,2021-01-01 00:06:00
56,GitHub,0.0024,US,top_10k,data_center,2021-01-01 00:06:00
57,Oracle,0.0024,US,top_10k,data_center,2021-01-01 00:06:00
58,Newfold Digital,0.0023,US,top_10k,data_center,2021-01-01 00:06:00
62,Scaleway,0.0023,FR,top_10k,data_center,2021-01-01 00:06:00
63,CenturyLink,0.0023,US,top_10k,data_center,2021-01-01 00:06:00
64,SH.cz,0.0023,,top_10k,data_center,2021-01-01 00:06:00
65,China Mobile,0.0021,,top_10k,data_center,2021-01-01 00:06:00
66,Chunghwa Telecom,0.002,TW,top_10k,data_center,2021-01-01 00:06:00
67,IDC Frontier,0.002,JP,top_10k,data_center,2021-01-01 00:06:00
68,CSC,0.0019,US,top_10k,data_center,2021-01-01 00:06:00
69,VNPT,0.0017000000000000001,VN,top_10k,data_center,2021-01-01 00:06:00
70,Hivelocity,0.0017000000000000001,US,top_10k,data_center,2021-01-01 00:06:00
71,Vodafone,0.0017000000000000001,GB,top_10k,data_center,2021-01-01 00:06:00
72,Equinix,0.0016,,top_10k,data_center,2021-01-01 00:06:00
73,Choopa,0.0015,US,top_10k,data_center,2021-01-01 00:06:00
74,Deutsche Telekom Group,0.0015,DE,top_10k,data_center,2021-01-01 00:06:00
80,AT&T,0.0015,US,top_10k,data_center,2021-01-01 00:06:00
81,GMO Internet Group,0.0014000000000000002,JP,top_10k,data_center,2021-01-01 00:06:00
84,Performive,0.0014000000000000002,,top_10k,data_center,2021-01-01 00:06:00
85,Afranet,0.0014000000000000002,IR,top_10k,data_center,2021-01-01 00:06:00
86,REG.RU,0.0012,RU,top_10k,data_center,2021-01-01 00:06:00
87,InMotion,0.0012,US,top_10k,data_center,2021-01-01 00:06:00
88,Zoho,0.0012,,top_10k,data_center,2021-01-01 00:06:00
89,Pars Online,0.0011,MY,top_10k,data_center,2021-01-01 00:06:00
90,Serverel,0.0011,US,top_10k,data_center,2021-01-01 00:06:00
91,SK Group,0.0011,KR,top_10k,data_center,2021-01-01 00:06:00
95,Delta Telecom,0.0011,,top_10k,data_center,2021-01-01 00:06:00
96,Namecheap,0.001,US,top_10k,data_center,2021-01-01 00:06:00
97,team.blue,0.001,DK,top_10k,data_center,2021-01-01 00:06:00
102,DreamHost,0.001,US,top_10k,data_center,2021-01-01 00:06:00
103,Contabo,0.001,DE,top_10k,data_center,2021-01-01 00:06:00
104,XServer,0.001,JP,top_10k,data_center,2021-01-01 00:06:00
105,Aruba Group,0.001,IT,top_10k,data_center,2021-01-01 00:06:00
107,Cnservers,0.001,,top_10k,data_center,2021-01-01 00:06:00
108,Radore,0.0008,TR,top_10k,data_center,2021-01-01 00:06:00
109,Rostelecom Group,0.0008,RU,top_10k,data_center,2021-01-01 00:06:00
112,Pars Parva System,0.0008,IR,top_10k,data_center,2021-01-01 00:06:00
113,QuadraNet,0.0008,US,top_10k,data_center,2021-01-01 00:06:00
114,PhoenixNAP,0.0008,US,top_10k,data_center,2021-01-01 00:06:00
115,Pair Networks,0.0008,US,top_10k,data_center,2021-01-01 00:06:00
116,A2 Hosting,0.0007000000000000001,US,top_10k,data_center,2021-01-01 00:06:00
117,First Colo,0.0007000000000000001,US,top_10k,data_center,2021-01-01 00:06:00
118,Cogent,0.0007000000000000001,US,top_10k,data_center,2021-01-01 00:06:00
119,HKBN,0.0007000000000000001,,top_10k,data_center,2021-01-01 00:06:00
120,Baidu,0.0007000000000000001,,top_10k,data_center,2021-01-01 00:06:00
121,NetEase,0.0007000000000000001,,top_10k,data_center,2021-01-01 00:06:00
122,Hostinger,0.0006,CY,top_10k,data_center,2021-01-01 00:06:00
123,FirstVDS,0.0006,RU,top_10k,data_center,2021-01-01 00:06:00
124,FPT,0.0006,VN,top_10k,data_center,2021-01-01 00:06:00
125,Cogeco Group,0.0006,CA,top_10k,data_center,2021-01-01 00:06:00
127,Steadfast,0.0006,US,top_10k,data_center,2021-01-01 00:06:00
128,CtrlS,0.0006,IN,top_10k,data_center,2021-01-01 00:06:00
129,Telia Company Group,0.0006,SE,top_10k,data_center,2021-01-01 00:06:00
133,Codero,0.0006,,top_10k,data_center,2021-01-01 00:06:00
134,UCloud,0.0006,,top_10k,data_center,2021-01-01 00:06:00
135,Viettel,0.0005,VN,top_10k,data_center,2021-01-01 00:06:00
136,Tebyan,0.0005,IR,top_10k,data_center,2021-01-01 00:06:00
137,Ntirety,0.0005,US,top_10k,data_center,2021-01-01 00:06:00
138,MiroHost,0.0005,UA,top_10k,data_center,2021-01-01 00:06:00
139,Voxility,0.0005,US,top_10k,data_center,2021-01-01 00:06:00
140,M247,0.0005,,top_10k,data_center,2021-01-01 00:06:00
141,RBC Group,0.0003,RU,top_10k,data_center,2021-01-01 00:06:00
144,PrivateSystems,0.0003,GB,top_10k,data_center,2021-01-01 00:06:00
145,UpCloud,0.0003,FI,top_10k,data_center,2021-01-01 00:06:00
146,PS Internet Company,0.0003,KZ,top_10k,data_center,2021-01-01 00:06:00
147,Zomro,0.0003,UA,top_10k,data_center,2021-01-01 00:06:00
148,Hostiran,0.0003,IR,top_10k,data_center,2021-01-01 00:06:00
149,Flexential,0.0003,US,top_10k,data_center,2021-01-01 00:06:00
150,DEAC,0.0003,,top_10k,data_center,2021-01-01 00:06:00
151,Telecom Egypt,0.0003,,top_10k,data_center,2021-01-01 00:06:00
152,Cisco,0.0003,,top_10k,data_center,2021-01-01 00:06:00
153,Weebly,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
154,EuroByte,0.0002,,top_10k,data_center,2021-01-01 00:06:00
155,Mihan,0.0002,IN,top_10k,data_center,2021-01-01 00:06:00
156,Beltelecom,0.0002,BY,top_10k,data_center,2021-01-01 00:06:00
157,iomart Group,0.0002,GB,top_10k,data_center,2021-01-01 00:06:00
159,Masterhost,0.0002,RU,top_10k,data_center,2021-01-01 00:06:00
160,TierPoint,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
161,Exabytes Group,0.0002,MY,top_10k,data_center,2021-01-01 00:06:00
163,Faraso Samaneh Pasargad,0.0002,IR,top_10k,data_center,2021-01-01 00:06:00
164,Confluence-Networks,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
165,Hostiserver,0.0002,CY,top_10k,data_center,2021-01-01 00:06:00
166,VSHosting,0.0002,CZ,top_10k,data_center,2021-01-01 00:06:00
167,Dinahosting,0.0002,ES,top_10k,data_center,2021-01-01 00:06:00
168,Tucows Group,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
171,Master Internet,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
172,Psychz,0.0002,US,top_10k,data_center,2021-01-01 00:06:00
173,Expedient,0.0002,,top_10k,data_center,2021-01-01 00:06:00
174,Casablanca,0.0002,,top_10k,data_center,2021-01-01 00:06:00
175,Internet Thailand,0.0002,TH,top_10k,data_center,2021-01-01 00:06:00
176,Sharktech,0.0002,,top_10k,data_center,2021-01-01 00:06:00
177,New World Telecom,0.0002,,top_10k,data_center,2021-01-01 00:06:00
178,GlobalConnect,0.0002,,top_10k,data_center,2021-01-01 00:06:00
179,ETECSA,0.0002,,top_10k,data_center,2021-01-01 00:06:00
180,Turkmentelecom,0.0002,,top_10k,data_center,2021-01-01 00:06:00
181,TimeWeb,0.0001,RU,top_10k,data_center,2021-01-01 00:06:00
182,Aerotek,0.0001,US,top_10k,data_center,2021-01-01 00:06:00
183,PA Vietnam,0.0001,VN,top_10k,data_center,2021-01-01 00:06:00
184,ServerCentral,0.0001,US,top_10k,data_center,2021-01-01 00:06:00
185,Xneelo,0.0001,ZA,top_10k,data_center,2021-01-01 00:06:00
186,CS LoxInfo,0.0001,TH,top_10k,data_center,2021-01-01 00:06:00
187,InterServer,0.0001,US,top_10k,data_center,2021-01-01 00:06:00
188,One.com,0.0001,DK,top_10k,data_center,2021-01-01 00:06:00
189,Serverpars,0.0001,IR,top_10k,data_center,2021-01-01 00:06:00
190,Veridyen,0.0001,TR,top_10k,data_center,2021-01-01 00:06:00
191,Infomaniak,0.0001,CH,top_10k,data_center,2021-01-01 00:06:00
192,WPX Hosting,0.0001,BG,top_10k,data_center,2021-01-01 00:06:00
193,Gandi,0.0001,FR,top_10k,data_center,2021-01-01 00:06:00
194,UKFast,0.0001,GB,top_10k,data_center,2021-01-01 00:06:00
195,FastVPS,0.0001,EE,top_10k,data_center,2021-01-01 00:06:00
196,CAT Telecom,0.0001,TH,top_10k,data_center,2021-01-01 00:06:00
197,Enartia Group,0.0001,CY,top_10k,data_center,2021-01-01 00:06:00
199,Interneto Vizija,0.0001,LT,top_10k,data_center,2021-01-01 00:06:00
200,ColoCrossing,0.0001,US,top_10k,data_center,2021-01-01 00:06:00
201,Locaweb,0.0001,BR,top_10k,data_center,2021-01-01 00:06:00
202,Cellcom,0.0001,,top_10k,data_center,2021-01-01 00:06:00
203,Comcast,0.0001,,top_10k,data_center,2021-01-01 00:06:00
204,Hostwinds,0.0001,,top_10k,data_center,2021-01-01 00:06:00
205,Romarg,0.0001,,top_10k,data_center,2021-01-01 00:06:00
206,WebSupport,0.0001,,top_10k,data_center,2021-01-01 00:06:00
207,Seeweb,0.0001,,top_10k,data_center,2021-01-01 00:06:00
208,EGIHosting,0.0001,,top_10k,data_center,2021-01-01 00:06:00
209,TheGigabit,0.0001,,top_10k,data_center,2021-01-01 00:06:00
210,Serverius,0.0001,,top_10k,data_center,2021-01-01 00:06:00
211,PTisp,0.0001,,top_10k,data_center,2021-01-01 00:06:00
212,Sedmi Odjel,0.0001,,top_10k,data_center,2021-01-01 00:06:00
213,Alwaysdata,0.0001,,top_10k,data_center,2021-01-01 00:06:00
214,Kamatera,0.0001,,top_10k,data_center,2021-01-01 00:06:00
215,Telecom Algeria,0.0001,,top_10k,data_center,2021-01-01 00:06:00
216,National DC Mongolia,0.0001,,top_10k,data_center,2021-01-01 00:06:00
