104.,Tucows Group,0.03%
104.1.,    Ting,0.02%
104.2.,    Tucows,0.01%
105.,MojoHost,0.03%
106.,DEAC,0.03%
107.,Telecom Egypt,0.03%
108.,Cisco,0.03%
109.,Weebly,0.02%
110.,PrivateSystems,0.02%
111.,Xneelo,0.02%
112.,iomart Group,0.02%
112.1.,    iomart,0.02%
113.,Tebyan,0.02%
114.,Masterhost,0.02%
115.,Gandi,0.02%
116.,Exabytes Group,0.02%
116.1.,    Exabytes,0.02%
117.,DGN Teknoloji,0.02%
118.,PS Internet Company,0.02%
119.,Confluence-Networks,0.02%
120.,Hostiserver,0.02%
121.,VSHosting,0.02%
122.,Dinahosting,0.02%
123.,M247,0.02%
124.,Master Internet,0.02%
125.,Psychz,0.02%
126.,Romarg,0.02%
127.,Expedient,0.02%
128.,Casablanca,0.02%
129.,Internet Thailand,0.02%
130.,SH.cz,0.02%
131.,GleSYS,0.02%
132.,Sharktech,0.02%
133.,TimeWeb,0.01%
134.,Aerotek,0.01%
135.,EuroByte,0.01%
136.,PA Vietnam,0.01%
137.,ServerCentral,0.01%
138.,CS LoxInfo,0.01%
139.,One.com,0.01%
140.,Serverpars,0.01%
141.,Infomaniak,0.01%
142.,Güzel Hosting,0.01%
143.,WPX Hosting,0.01%
144.,NetAngels,0.01%
145.,Isimtescil,0.01%
146.,Faraso Samaneh Pasargad,0.01%
147.,CAT Telecom,0.01%
148.,Online data services,0.01%
149.,myLoc,0.01%
150.,DHH,0.01%
150.1.,    Seeweb,0.01%
151.,Enartia Group,0.01%
151.1.,    Enartia,0.01%
152.,ColoCrossing,0.01%
153.,Interneto Vizija,0.01%
154.,Hostland,0.01%
155.,Netdirekt,0.01%
156.,GloboTech,0.01%
157.,Rusonyx,0.01%
158.,Locaweb,0.01%
159.,Bezeq Group,0.01%
159.1.,    Bezeq,0.01%
160.,Cellcom,0.01%
161.,Comcast,0.01%
162.,Hostwinds,0.01%
163.,Compubyte,0.01%
164.,WebSupport,0.01%
165.,Kagoya,0.01%
166.,Tiggee,0.01%
167.,TheGigabit,0.01%
168.,EGIHosting,0.01%
169.,PTisp,0.01%
170.,New World Telecom,0.01%
171.,GlobalConnect,0.01%
172.,Enzu,0.01%
173.,Alwaysdata,0.01%
174.,Kamatera,0.01%
175.,Telecom Algeria,0.01%
176.,Fly,0.01%
177.,National DC Mongolia,0.01%
178.,ETECSA,0.01%
