37.3.,    Network Solutions,0.06%
37.4.,    PublicDomainRegistry,0.05%
37.5.,    HostGator,0.03%
37.6.,    TypePad,0.02%
37.7.,    PowWeb,0.01%
38.,United Internet,0.31%
38.1.,    1&1 IONOS,0.21%
38.2.,    Strato,0.07%
38.3.,    Arsys,0.01%
38.4.,    Fasthosts,0.01%
38.5.,    InterNetX,0.01%
39.,IBM,0.29%
40.,Kinsta,0.29%
41.,GitHub,0.28%
42.,LG Group,0.26%
42.1.,    LG U+,0.26%
43.,Squarespace,0.25%
44.,Internap Group,0.25%
44.1.,    Internap,0.21%
44.2.,    iWeb,0.05%
45.,Sakura,0.25%
46.,Internet Initiative Japan,0.25%
47.,Chunghwa Telecom,0.24%
48.,IDC Frontier,0.24%
49.,Neustar,0.24%
50.,UCloud,0.21%
51.,Oracle,0.21%
52.,Telefónica Group,0.20%
52.1.,    Telefónica de España,0.07%
52.2.,    acens,0.03%
52.3.,    Telefónica de Argentina,0.03%
52.4.,    Telefónica Chile,0.02%
52.5.,    Telefónica Brazil,0.02%
52.6.,    Telefonica USA,0.01%
52.7.,    Telefónica Deutschland,0.01%
53.,Yandex,0.20%
54.,Pagely,0.20%
55.,Liquid Web,0.18%
56.,VNPT,0.18%
57.,Scaleway,0.18%
58.,CSC,0.18%
59.,SK Group,0.17%
59.1.,    SK Broadband,0.15%
59.2.,    SK Holdings C&C,0.01%
59.3.,    SK Telecom,0.01%
60.,Vodafone,0.16%
61.,Contabo,0.15%
62.,Deutsche Telekom Group,0.15%
62.1.,    T-Systems,0.06%
62.2.,    Magyar Telekom,0.03%
62.3.,    Slovak Telecom,0.03%
62.4.,    Deutsche Telekom,0.01%
62.5.,    T-Mobile,0.01%
63.,Delta Telecom,0.15%
64.,SiteGround,0.14%
65.,REG.RU,0.14%
66.,Choopa,0.14%
67.,Hivelocity,0.14%
68.,Afranet,0.14%
69.,InMotion,0.12%
70.,XServer,0.12%
71.,Aruba Group,0.12%
71.1.,    Aruba,0.12%
72.,Serverel,0.12%
73.,AT&T,0.12%
74.,Zoho,0.12%
75.,team.blue,0.11%
75.1.,    Natro,0.08%
75.2.,    TransIP,0.02%
75.3.,    Signet,0.01%
76.,DreamHost,0.11%
77.,GMO Internet Group,0.11%
77.1.,    GMO Internet,0.05%
77.2.,    GMO Pepabo,0.03%
77.3.,    Lolipop,0.01%
77.4.,    GMO GlobalSign,0.01%
77.5.,    GMO DigiRock,0.01%
78.,Pars Online,0.11%
79.,Heroku,0.11%
80.,Namecheap,0.10%
81.,Rostelecom Group,0.10%
81.1.,    Rostelecom,0.08%
81.2.,    RTComm.RU,0.02%
82.,Equinix,0.10%
83.,NFOrce Entertainment,0.10%
84.,Pair Networks,0.09%
85.,KDDI Group,0.09%
85.1.,    KDDI Corporation,0.09%
86.,Cnservers,0.09%
87.,Turkmentelecom,0.09%
88.,Wix,0.08%
89.,FPT,0.08%
90.,First Colo,0.08%
91.,HKBN,0.08%
92.,Presslabs,0.08%
93.,Hostinger,0.07%
94.,A2 Hosting,0.07%
95.,Radore,0.07%
96.,THG Hosting,0.07%
96.1.,    UK-2,0.03%
96.2.,    Virtual Internet,0.02%
96.3.,    WestHost,0.01%
96.4.,    Midphase,0.01%
97.,Cogent,0.07%
98.,Gainet,0.07%
99.,Claranet,0.07%
100.,Baidu,0.07%
101.,NetEase,0.07%
102.,Wikimedia,0.07%
103.,Bigcommerce,0.06%
104.,Tilda,0.06%
105.,Viettel,0.06%
106.,Pars Parva System,0.06%
107.,PhoenixNAP,0.06%
108.,QuadraNet,0.06%
109.,CtrlS,0.06%
110.,Performive,0.06%
111.,Codero,0.06%
112.,Platform.sh,0.06%
113.,Limestone Networks,0.06%
114.,Gruppo TIM,0.06%
115.,Teléfonos de México,0.06%
116.,ServerStack,0.06%
117.,InterServer,0.05%
118.,Ntirety,0.05%
119.,MiroHost,0.05%
120.,Cogeco Group,0.05%
120.1.,    Aptum,0.05%
121.,Telia Company Group,0.05%
121.1.,    Telia Company,0.02%
121.2.,    Telia Lietuva,0.01%
121.3.,    Telia Latvija,0.01%
122.,Swisscom Group,0.05%
122.1.,    Swisscom,0.02%
122.2.,    Fastweb,0.02%
123.,Colt,0.05%
124.,Voxility,0.05%
125.,RBC Group,0.03%
125.1.,    RosBusinessConsulting,0.02%
125.2.,    RU-Center,0.01%
126.,Cloudways,0.03%
127.,Mihan,0.03%
128.,PrivateSystems,0.03%
129.,TierPoint,0.03%
130.,Premier DC,0.03%
131.,UpCloud,0.03%
132.,uKit Group,0.03%
132.1.,    uCoz,0.03%
133.,Zomro,0.03%
134.,Hostiran,0.03%
135.,Flexential,0.03%
136.,MojoHost,0.03%
137.,Tucows Group,0.03%
137.1.,    Tucows,0.01%
137.2.,    Ting,0.01%
137.3.,    eNom,0.01%
138.,KPN Group,0.03%
138.1.,    KPN,0.01%
138.2.,    XS4ALL,0.01%
138.3.,    KPN Internedservices,0.01%
139.,Kazakhtelecom Group,0.03%
139.1.,    Kazakhtelecom,0.03%
140.,Grupo GTD,0.03%
140.1.,    Gtd Teleductos,0.03%
141.,Telekomunikasi Indonesia,0.03%
142.,WebNX,0.03%
143.,Noris network,0.03%
144.,Virtual Systems,0.03%
145.,Mail.Ru,0.03%
146.,DEAC,0.03%
147.,Forthnet,0.03%
148.,Telecom Egypt,0.03%
149.,Atos Group,0.03%
149.1.,    Atos,0.03%
150.,RebelMouse,0.03%
151.,Cisco,0.03%
152.,Apple,0.03%
153.,Weebly,0.02%
154.,Xneelo,0.02%
155.,Duda,0.02%
156.,Hoster.by,0.02%
157.,Tebyan,0.02%
158.,Enartia Group,0.02%
158.1.,    Top.Host,0.02%
159.,iomart Group,0.02%
159.1.,    iomart,0.02%
160.,Nexcess,0.02%
161.,WPX Hosting,0.02%
162.,Masterhost,0.02%
163.,BanaHosting,0.02%
164.,Exabytes Group,0.02%
164.1.,    Exabytes,0.02%
165.,Steadfast,0.02%
166.,Gandi,0.02%
167.,FastVPS,0.02%
168.,DGN Teknoloji,0.02%
169.,PS Internet Company,0.02%
170.,Hostiserver,0.02%
171.,Cafe24,0.02%
172.,VSHosting,0.02%
173.,Dinahosting,0.02%
174.,ServerCentral,0.02%
175.,M247,0.02%
176.,Comcast,0.02%
177.,Master Internet,0.02%
178.,Psychz,0.02%
179.,Romarg,0.02%
180.,Atman,0.02%
181.,WorldStream,0.02%
182.,Expedient,0.02%
183.,Internet Thailand,0.02%
184.,Casablanca,0.02%
185.,GigeNET,0.02%
186.,SH.cz,0.02%
187.,GleSYS,0.02%
188.,Liberty Global Group,0.02%
188.1.,    Virgin Media,0.01%
188.2.,    Telenet,0.01%
189.,Sharktech,0.02%
190.,Eurofiber Group,0.02%
190.1.,    Avenir Télématique,0.02%
191.,NetSuite,0.02%
192.,True,0.02%
193.,Irideos,0.02%
194.,OTE,0.02%
195.,Neterra,0.02%
196.,Ning,0.02%
197.,Servebolt,0.02%
198.,Biglobe,0.02%
199.,Hewlett-Packard,0.02%
200.,TimeWeb,0.01%
201.,Güzel Hosting,0.01%
202.,Aerotek,0.01%
203.,PA Vietnam,0.01%
204.,Prom.ua,0.01%
205.,CS LoxInfo,0.01%
206.,One.com,0.01%
207.,Serverpars,0.01%
208.,Infomaniak,0.01%
209.,NetAngels,0.01%
210.,Web Werks,0.01%
211.,Isimtescil,0.01%
212.,Faraso Samaneh Pasargad,0.01%
213.,CAT Telecom,0.01%
214.,Online data services,0.01%
215.,myLoc,0.01%
216.,DHH,0.01%
216.1.,    Seeweb,0.01%
217.,Beltelecom,0.01%
218.,Interneto Vizija,0.01%
219.,Confluence-Networks,0.01%
220.,Hostland,0.01%
221.,EuroByte,0.01%
222.,Netdirekt,0.01%
223.,ColoCrossing,0.01%
224.,GloboTech,0.01%
225.,Rusonyx,0.01%
226.,Locaweb,0.01%
227.,Bezeq Group,0.01%
227.1.,    Bezeq,0.01%
228.,CDmon,0.01%
229.,Jimdo,0.01%
230.,Cellcom,0.01%
231.,Hostpoint,0.01%
232.,Hostwinds,0.01%
233.,Lightspeed,0.01%
234.,WebSupport,0.01%
235.,Kagoya,0.01%
236.,TheGigabit,0.01%
237.,SiteSell,0.01%
238.,EGIHosting,0.01%
239.,Filanco,0.01%
240.,Beon Intermedia,0.01%
241.,Tiggee,0.01%
242.,WPMU Dev,0.01%
243.,VTEX,0.01%
244.,PTisp,0.01%
245.,Comvive,0.01%
246.,WhoGoHost,0.01%
247.,New World Telecom,0.01%
248.,Profihost,0.01%
249.,GlobalConnect,0.01%
250.,A1 Telekom Austria Group,0.01%
250.1.,    A1 Bulgaria,0.01%
251.,Enzu,0.01%
252.,Nessus,0.01%
253.,Cincinnati Bell Group,0.01%
253.1.,    CyrusOne,0.01%
254.,IQ PL,0.01%
255.,Micron21,0.01%
256.,Pressidium,0.01%
257.,Alwaysdata,0.01%
258.,HopOne,0.01%
259.,Webglobe-Yegon,0.01%
260.,Accretive,0.01%
261.,CITIC Group,0.01%
261.1.,    CITIC Telecom,0.01%
262.,Lancom,0.01%
263.,Deninet,0.01%
264.,Swan,0.01%
265.,OverBlog,0.01%
266.,Universo Online,0.01%
267.,Kamatera,0.01%
268.,Atlantic Metro,0.01%
269.,Optimum,0.01%
270.,Telecom Algeria,0.01%
271.,Advania,0.01%
272.,Website Pro,0.01%
273.,National DC Mongolia,0.01%
274.,i3D.net,0.01%
275.,Datagroup,0.01%
276.,Prometey,0.01%
277.,NetCologne,0.01%
278.,ETECSA,0.01%
279.,Core-Backbone,0.01%
280.,ElCat,0.01%
281.,XinNet,0.01%
282.,SK Communications,0.01%
