"Data Source","World Development Indicators",

"Last Updated Date","2021-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Pacific island small states","PSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.0028292049061511","0.00333950963331447","0.0151119008865213","0.131170639226877","0.278068784137989","0.596838524856134","0.87072664582436","1.45822923290205","1.87739383506165","3.99478095146849","4.54040650588358","5.15937675442121","5.76622529472262","6.66441871897105","7.56677564767121","8.84863185367321","11.0037478768595","12.9611649582746","17.5998979346836","20.7648965065979","22.0059240795738","24.6448803108139","27.7554883762466","30.3411928006608","32.7039646964416","32.5786804327848","32.4587027486162","",
"Post-demographic dividend","PST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.270412200339253","0.4362028902432","0.687997885736318","0.974995933909024","1.96462443342907","3.7046187130232","6.79685767773297","10.6494611261059","15.8774271149558","22.9084255720208","30.5592950175249","36.6625414404916","44.850773286402","49.4573894768479","54.5078515581383","58.0511555692702","60.4365405767224","65.6847350335987","67.6812549954172","68.8943191344564","71.0078451920983","71.452724206072","74.2481626215599","75.7460824412044","77.4032058920769","78.7028406987194","83.1870475390506","83.8054188242322","85.2296809517759","85.5538802616663","",
"French Polynesia","PYF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0909719","0.214385","1.31616","3.4489","6.35706","6.25159","8.20022","14.1243","17.8845","21.5422","25.108","28.59","33.87","44.6","49","49","52.8766","56.8","60.68","64.5602","68.4404","72.7039","72.7039","72.7039","",
"Qatar","QAT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.19021","0.930186","3.08375","3.52003","4.07073","4.86368","6.17027","10.2261","19.2423","20.7016","24.7335","28.9741","37","44.3","53.1","69","69","69.3","85.3","91.49","92.8848","95.1247","97.3888","99.6528","99.6528","",
"Romania","ROU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00370321","0.0263002","0.0749528","0.221623","0.445445","2.23765","2.69758","3.61372","4.53867","6.58","8.9","15","21.5","24.66","28.3","32.42","36.6","39.93","40.01","45.88","49.7645","54.08","55.7632","59.504","63.7473","70.6813","73.6575","",
"Russian Federation","RUS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.000672532","0.0134472","0.0538175","0.148151","0.269753","0.472964","0.812744","1.01898","1.97723","2.94437","4.12827","8.29886","12.8594","15.2267","18.0233","24.66","26.83","29","43","49","63.8","67.97","70.52","70.1","73.0914","76.0081","80.8647","82.6422","",
"Rwanda","RWA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000883372","0.00162579","0.0117636","0.0671765","0.0628315","0.240672","0.292785","0.356918","0.430854","0.556041","0.556041","2.11539","4.5","7.7","8","7","8.02385","9","10.6","18","20","21.7676","21.7676","21.7676","",
"South Asia","SAS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","8.54744513479063E-05","0.000167241918281578","0.000858964580477343","0.0201474880386964","0.0409035489519334","0.0603907211556603","0.117714100229921","0.227646408106934","0.43223592594445","0.664542603075502","1.46664809160514","1.84665702244794","2.19007789627875","2.55564281571388","2.99224052200963","3.98381730183109","4.42625968942614","5.16686609553699","7.21973969713247","9.41001702905328","11.531158119469","13.7606188573742","19.0593018778098","16.2234727555069","20.2398446415586","30.0991834879203","30.077485121253","30.0535982348889","",
"Saudi Arabia","SAU","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0109561","0.0267327","0.052099","0.10143","0.493585","2.21069","4.68105","6.38471","8.00158","10.2345","12.705","19.4596","30","36","38","41","47.5","54","60.5","64.7137","69.6162","74.8793","82.12","93.31","95.7247","",
"Sudan","SDN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.00123182","0.00480507","0.00879458","0.025785","0.140185","0.439478","0.538472","0.791562","1.29204","1.29204","8.66","8.66","8.66","16.7","17.46","21","22.7","24.64","26.61","14.1","30.8703","30.8703","30.8703","",
"Senegal","SEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.000692848","0.0112382","0.0273474","0.0798714","0.311091","0.403967","0.983794","1.00645","2.10144","4.38602","4.78668","5.61174","6.89","7.12","7.5","8","9.8","10.8","13.1","17.7","27","25.6648","46","46","46","",
"Singapore","SGP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.161504","0.471368","0.763278","1.1852","2.87342","8.34996","13.4716","19.5908","24.1554","36","41.6704","47","53.8379","62","61","59","69.9","69","69","71","71","72","80.9021","79.0292","79.013","84.4523","84.4495","88.1656","88.9493","",
"Solomon Islands","SLB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.0248719","0.268684","0.391923","0.508293","0.494541","0.481297","0.468552","0.50192","0.55561","0.649673","0.844308","1.64635","2","3","4","5","6","6.9974","8","9","10.0005","11.0009","11.9242","11.9242","11.9242","",
"Sierra Leone","SLE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00250612","0.00498783","0.0148051","0.0484907","0.118254","0.160264","0.176199","0.190173","0.203008","0.215392","0.227669","0.239835","0.25","0.26","0.58","0.9","2.5","4","6.0573","6.34442","11.7732","9","9","9","",
"El Salvador","SLV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0863896","0.256961","0.425254","0.845429","1.1774","1.5","1.9","2.5","3.2","4.2","5.5","6.11","10.08","12.11","15.9","18.9","20.3214","23.1093","24.7617","26.8026","28.9971","33.8207","33.8207","33.8207","",
"San Marino","SMR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","1.36213","1.42808","1.41855","1.40856","42.8033","48.7995","50.3417","50.8348","50.0035","50.5663","50.2596","50.2087","50.3648","54.52","54.21","54.21","49.6","49.6","49.6","49.6","49.6","49.6","60.1823","60.1823","60.1823","",
"Somalia","SOM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00150955","0.00294871","0.00716442","0.0139104","0.02","0.0790392","0.115614","0.376198","1.05345","1.07733","1.10022","1.12224","1.14269","1.16061","1.16061","1.25","1.3767","1.5","1.63","1.76","1.88","2.00405","2.00405","2.00405","",
"Serbia","SRB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.5","26.3","27.2","33.15","35.6","38.1","40.9","42.2","48.1","53.4504","62.0751","65.317","67.0568","70.3308","73.3607","77.4168","",
"Sub-Saharan Africa (excluding high income)","SSA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000958776631586879","0.0027987225387918","0.00816927454350496","0.0178099251578352","0.0488209407691283","0.0684200849257369","0.128180133160272","0.229856775016368","0.35181504091517","0.488009196724245","0.625473499753242","0.809348445272715","1.08164113116262","1.47166018236636","1.9934869876493","2.56168396443812","3.45683145602682","4.09842687458637","4.78430271750945","6.88796477883648","8.3579658280835","10.2480462576827","12.3234457002568","15.0145692121935","20.7054850594192","19.2971437561972","25.3761150774795","25.0859855128113","25.0294986457167","",
"South Sudan","SSD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82997","4.51615","5.5","6.67973","7.97743","7.97743","7.97743","",
"Sub-Saharan Africa","SSF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000956689881378316","0.00279271370772192","0.00815195202674176","0.0177726302676906","0.048720078832511","0.0687357231868855","0.128979396594281","0.234454429608057","0.3603393363037","0.500951442131976","0.64098426456825","0.82715512882797","1.1019072125086","1.49445510851458","2.01744266852235","2.58767649107473","3.48658525072224","4.12909279558655","4.81420641126134","6.9227191093091","8.39925442728341","10.2865682659582","12.3642174552755","15.0567479121023","20.7459262859996","19.3412207925083","25.4153365709872","25.1283979069661","25.0771761778621","",
"Small states","SST","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0052504658844711","0.0210466628940758","0.0463886674562993","0.140654690440467","0.347127019172572","0.721484504286622","1.25503187628583","2.25126511420457","3.18028980316329","5.0081511590759","6.68125624469473","9.04427434309321","10.5327804583491","12.25258402423","13.7113178554506","15.3117813357303","17.3716298918157","20.0131291356155","22.4947524589127","25.9810904616066","30.2291149874703","32.951733521878","37.1922232974302","40.7670670968349","43.9398044223969","46.572126747843","52.8067264889134","53.2725732027797","53.5431852521873","",
"Sao Tome and Principe","STP","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","0.295847","0.363203","4.63852","6.31092","7.58067","10.1618","13.3229","13.7595","14.182","14.5905","15.48","16.41","18.75","20.1612","21.5724","23","24.41","25.82","28","29.9312","29.9312","29.9312","",
"Suriname","SUR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.114721","0.226306","1.00309","1.67015","1.89187","2.50641","3.06445","4.16157","4.71988","6.07605","6.40309","9.49963","14.11","21.06","31.36","31.59","32","34.6812","37.4","40.08","42.7638","45.4","48.9452","48.9452","48.9452","",
"Slovak Republic","SVK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.127829","0.31851","0.52321","0.78329","1.17338","2.68981","5.43776","9.4268","12.5283","40.14","43.04","52.89","55.19","56.08","61.8","66.05","70","75.71","74.44","76.71","77.8826","79.98","77.6347","80.4759","81.6257","80.6603","82.8537","",
"Slovenia","SVN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.409792","1.07157","2.89899","5.07227","7.59192","10.1046","12.6109","15.1103","30.1759","27.8389","31.8548","40.81","46.81","54.01","56.74","58","64","70","67.34","68.35","72.6756","71.59","73.0987","75.4985","78.8854","79.75","83.1084","",
"Sweden","SWE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584192","1.16052","1.49787","1.71636","3.41281","5.09802","9.0436","23.7279","33.4675","41.4328","45.6877","51.7657","70.57","79.13","83.89","84.83","87.76","82.01","90","91","90","92.77","93.18","94.7836","92.52","90.6102","89.6509","95.5101","92.1417","94.4934","",
"Eswatini","SWZ","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00103175","0.050399","0.088546","0.0960996","0.470718","0.926192","1.28159","1.8162","2.43707","3.22869","3.69696","3.69654","4.1","6.85","8.94","11.04","18.13","20.7818","24.7","26.175","25.643","28.5735","47","47","47","",
"Sint Maarten (Dutch part)","SXM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.651474","1.28296","2.52618","6.22905","7.39563","11.0151","14.3042","14.5925","24.2721","25.4133","34.952","38.38","40.44","40.44","41","43.164","47.076","50.4","51.2547","54.2596","56.5147","58.7698","58.7698","58.7698","",
"Syrian Arab Republic","SYR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0326078","0.0636873","0.124295","0.181699","0.353759","2.0931","3.39797","4.32159","5.64811","7.83255","11.5","14","17.3","20.7","22.5","24.3001","26.2","28.09","29.9798","31.8696","34.2534","34.2534","34.2534","",
"Turks and Caicos Islands","TCA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0.000658168","0.0042685","0.0123217","0.0357071","0.0459341","0.16607","0.320309","0.36092","0.399258","0.581046","0.847225","1.19","1.5","1.7","1.9","2.1","2.5","2.9","3.5","5","6.5","6.5","6.5","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","1.81056068385199E-06","2.37747353149782E-05","0.000885966602760195","0.00368358686383402","0.0119898255013782","0.0336275730679272","0.0953191586536048","0.327357612425356","0.863200256674817","1.86911621485889","2.81299604598116","4.4607426468393","5.82750953324717","6.95985617433487","8.40948391111142","10.2851663979599","14.5655583833535","19.5137806814365","24.0859284930052","29.3405130466642","32.8066990465628","36.5292359199153","39.7164903079905","42.0618626987052","44.2904688863417","48.7288417554908","51.1687406598685","52.8779343796723","53.350032756497","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000473444798417326","0.00495262147088445","0.0190319317150871","0.0673881720868958","0.140295458190445","0.29990562543192","0.53730063808472","1.02298220828055","1.53355261293572","2.50101249051518","3.60385837091462","6.60209591346544","9.03664187939876","12.6804513840286","14.930724681332","17.8430961707051","23.0680837757459","26.6502701055119","30.4274160484348","38.1363445838502","42.5553116678818","50.1062173588993","53.7765032094033","57.8327013062539","59.6578816366659","63.4999761613943","67.3581711620636","70.7894703742973","72.9422407382607","",
"Togo","TGO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0109291","0.211139","0.305584","0.590363","0.8","0.9","1","1.2","1.5","1.8","2","2.2","2.4","2.6","3","3.5","4","4.5","5.7","7.12","11.31","12.3602","12.3602","12.3602","",
"Thailand","THA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.22334E-05","0.000343725","0.013581","0.0386143","0.0748253","0.115472","0.360522","1.09122","2.42624","3.68904","5.55633","7.53125","9.29903","10.6773","15.026","17.1607","20.03","18.2","20.1","22.4","23.6699","26.46","28.94","34.89","39.3161","47.505","52.8919","56.8175","66.6524","",
"Tajikistan","TJK","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.0327919","0.0485996","0.0512591","0.0554628","0.0645838","0.0774799","0.29869","3.77241","7.19762","8.78","10.07","11.55","13.03","14.51","16","17.49","18.98","20.47","21.96","21.96","21.96","",
"Turkmenistan","TKM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","0.0450208","0.133282","0.17521","0.302132","0.425183","0.754054","0.997257","1.31957","1.40636","1.75","1.95","3","5","7.1958","9.6","12.2","14.9968","17.9903","21.251","21.251","21.251","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.002302534794066","0.00996317526099058","0.0218272050682488","0.0444129828109754","0.1065464877986","0.313942765705717","0.603902402950677","1.23792163087271","2.06324210643109","3.90354376532493","5.64685194138081","8.88549227044672","11.3102158940306","14.442871083663","16.6799624148128","20.8839286791603","23.904832940949","26.6835322739065","31.2774536200019","34.9761650872737","39.6999630330599","43.3896546803549","46.4145802820325","48.9358787904316","54.8571535450995","57.5246521458102","63.2598806409237","64.3633024381104","65.9936098503332","",
"Timor-Leste","TLS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","0","0","0","0.0990318","0.5","1","1.5","2","3","4","7","11","17.5","23","25.2462","27.4927","27.4927","27.4927","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.000242284809581802","0.00199198974868458","0.0112475733703596","0.0264298845058132","0.0781139879377334","0.166167932000669","0.431232812420866","0.857976147967931","1.1508886285242","2.83049799999389","4.0699285963146","7.53391804144595","8.53718839466454","9.91140828705852","11.8685130297749","15.0146750039573","17.6937325834104","20.6449973373034","22.9121357284427","25.9644316467569","29.7190970854109","34.7099189743623","43.0491828568542","42.9906955057244","50.9832383394813","54.3823699257163","58.0323123848558","",
"Tonga","TON","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.123231","0.163793","0.510866","0.765134","1.01797","2.4344","2.82537","2.9073","2.98582","3.95237","4.90778","5.85394","7.17987","8.11077","10","16","25","30","32.754","35.9544","38.6513","39.95","41.2487","41.2487","41.2487","",
"South Asia (IDA & IBRD)","TSA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","8.54744513479063E-05","0.000167241918281578","0.000858964580477343","0.0201474880386964","0.0409035489519334","0.0603907211556603","0.117714100229921","0.227646408106934","0.43223592594445","0.664542603075502","1.46664809160514","1.84665702244794","2.19007789627875","2.55564281571388","2.99224052200963","3.98381730183109","4.42625968942614","5.16686609553699","7.21973969713247","9.41001702905328","11.531158119469","13.7606188573742","19.0593018778098","16.2234727555069","20.2398446415586","30.0991834879203","30.077485121253","30.0535982348889","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000956689881378316","0.00279271370772192","0.00815195202674176","0.0177726302676906","0.048720078832511","0.0687357231868856","0.128979396594281","0.234454429608057","0.3603393363037","0.500951442131976","0.64098426456825","0.82715512882797","1.1019072125086","1.49445510851458","2.01744266852235","2.58767649107473","3.48658525072224","4.12909279558655","4.81420641126134","6.9227191093091","8.39925442728341","10.2865682659582","12.3642174552755","15.0567479121023","20.7459262859996","19.3412207925083","25.4153365709872","25.1283979069661","25.0771761778621","",
"Trinidad and Tobago","TTO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.15815","0.393081","1.17317","2.72483","5.81425","7.72141","15.3846","21.9987","25.9718","27.0243","28.9767","30.0037","32.3","34.8","44.3","48.5","55.2","59.5162","63.8","65.1","69.1985","73.2969","77.3261","77.3261","77.3261","",
"Tunisia","TUN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.00737954","0.011192","0.0276154","0.043657","0.107941","1.60249","2.75074","4.29797","5.25289","6.49085","8.52882","9.65509","12.9864","17.1","27.53","34.07","36.8","39.1","41.4416","43.8","46.16","46.5","49.6","64.1908","64.1908","66.7","",
"Turkey","TUR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00845773","0.0498692","0.0816912","0.192725","0.473695","0.698805","2.29212","3.76169","5.18948","11.38","12.33","14.58","15.46","18.24","28.63","34.37","36.4","39.82","43.0657","45.13","46.25","51.04","53.745","58.3477","64.6846","71.0428","73.9767","",
"Tuvalu","TUV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","5.24164","5.24164","5.24164","5.24164","5.24164","5.24164","","10","15","20","25","30","35","37","39.2","42.7","46.0092","49.3183","49.3183","49.3183","",
"Tanzania","TZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.00162215","0.00790028","0.00924413","0.0751309","0.117194","0.1713","0.222484","0.676963","0.877575","1.1","1.3","1.6","1.9","2.4","2.9","3.2","3.95","4.4","7","20","13","25","25","25","",
"Uganda","UGA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00286347","0.00462595","0.0103193","0.0652895","0.105544","0.163714","0.237945","0.384094","0.46485","0.719971","1.74221","2.52936","3.67197","7.9","9.78","12.5","13.0135","14.1","15.5","16.9","17.8349","21.8762","23.7065","23.7065","23.7065","",
"Ukraine","UKR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0.00077697","0.0136412","0.043084","0.0985804","0.198822","0.301076","0.405385","0.716184","1.23876","1.87389","3.14813","3.48948","3.74976","4.50612","6.55","11","17.9","23.3","28.7083","35.27","40.9541","46.236","48.8846","53","58.8895","58.8895","58.8895","",
"Upper middle income","UMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.000669920113877963","0.00243963597104863","0.00752866090207987","0.0193710757225579","0.0501921062979628","0.118552271289581","0.253154379516361","0.566870213909392","1.19780327261223","2.37304234364517","3.4840528946854","5.65590949822283","7.41373562326643","9.2129097586443","10.7503178239116","13.1427731934661","17.5155910463436","22.0602554013989","26.5823836662161","31.8798365686713","35.9353255747247","40.3110490617892","43.466766388273","46.187279576471","50.151916648119","52.910735192253","56.6681975433827","58.2714237348612","59.8627757380465","",
"Uruguay","URY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.0624744","0.310129","1.84747","3.36324","6.98707","9.97277","10.5391","11.1214","11.4195","15.9371","17.0631","20.0882","29.4","34","39.3","41.8","46.4","51.4047","54.4538","57.69","61.46","64.5708","66.4","68.2797","68.2797","76.9496","",
"United States","USA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.784729","1.16319","1.7242","2.27167","4.86278","9.23709","16.4194","21.6164","30.0932","35.8487","43.0792","49.0808","58.7854","61.6971","64.7583","67.9681","68.9312","75","74","71","71.69","69.7295","74.7","71.4","73","74.5542","85.5444","87.2661","87.2661","87.2661","",
"Uzbekistan","UZB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.00152709","0.00428507","0.0105369","0.0207544","0.0306883","0.484347","0.597568","1.08194","1.9126","2.59373","3.34351","6.38832","7.4906","9.08011","11.9","15.9","18.6","23.6","26.8","35.5","42.8","46.7913","52.3051","52.3051","52.3051","",
"St. Vincent and the Grenadines","VCT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0.128635","0.483248","0.926372","1.854","2.782","3.24504","5.09481","5.54959","6.46227","7.37117","9.19828","12","16","21","31","33.7","36.7","40","43.5","47.4","17.1321","20.6894","22.0043","22.3943","22.3943","",
"Venezuela, RB","VEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0.0120821","0.0415872","0.055487","0.122215","0.248261","0.390959","1.38399","2.83983","3.3596","4.636","4.91045","7.49996","8.40447","12.553","15.2247","20.83","25.88","32.7","37.37","40.22","49.0501","54.9","57","64","60","72","72","72","",
"British Virgin Islands","VGB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","","","","","","18.8857","18.8857","18.8857","18.8857","18.8857","18.8857","","36","37","37.4","37.6","37.6","37.6","37.6","77.7014","77.7043","77.7043","77.7043","",
"Virgin Islands (U.S.)","VIR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0.940645","2.80196","4.64719","6.94837","9.24522","11.0746","13.8151","18.3758","27.4944","27.4291","27.377","27.3443","27.3326","27.3393","27.3618","27.3965","31.22","35.6","40.5479","45.3","50.07","54.8391","59.6083","64.3775","64.3775","64.3775","",
"Vietnam","VNM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.000134813","0.00398196","0.0130785","0.128927","0.254248","1.26565","1.855","3.78028","7.64241","12.7399","17.2546","20.7554","23.92","26.55","30.65","35.07","36.8","38.5","41","45","53","58.14","70.3496","68.7","",
"Vanuatu","VUT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0.0568456","0.139506","0.274186","0.5383","2.10834","2.83057","3.51004","3.9033","4.7466","5.08233","5.85059","6.8","7.26912","7.5","8","9.2","10.598","11.3","18.8","22.3514","24","25.7198","25.7198","25.7198","",
"World","WLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0492353738271775","0.079180967646696","0.125363365753077","0.178899794597585","0.359900150378578","0.68145712420756","1.32348838320118","2.03667814214722","3.13637795885579","4.62992877465325","6.52593726286078","8.05900848654148","10.6587396677199","12.3110928278039","14.1868415619847","15.6730631427015","17.3404831031259","20.4117502564204","22.870706721907","25.2666147769247","28.7057612226325","31.1482118749972","34.2076179571905","36.6393625804118","39.7354802912976","41.5468477812233","44.553849801776","49.5565499521096","50.7588424548751","51.0967158754631","",
